"id_doc","type","name","place","date","link"
381,"Letter","Correspondence from Fiske Kimball to Beatrice Wood","Duchamp Archives","1952/February/2","https://www.duchamparchives.org/pma/archive/component/FKR_B181_F002_048"
382,"Letter","Correspondence from Fiske Kimball to Beatrice Wood","Duchamp Archives","1954/May/21","https://www.duchamparchives.org/pma/archive/component/FKR_B181_F001_025"
383,"Letter","Correspondence from Fiske Kimball to Wallace Stevens","Duchamp Archives","1954/February/26","https://www.duchamparchives.org/pma/archive/component/FKR_B181_F002_040"
384,"Letter","Correspondence from Fiske Kimball to Wallace Stevens","Duchamp Archives","1954/February/19","https://www.duchamparchives.org/pma/archive/component/FKR_B181_F002_045"
385,"Letter","Correspondence from Fiske Kimball to Wallace Stevens","Duchamp Archives","1954/March/3","https://www.duchamparchives.org/pma/archive/component/FKR_B181_F002_035"
386,"Letter","Correspondence from Fiske Kimball to Mary Ann Adler","Duchamp Archives","1949/March/19","https://www.duchamparchives.org/pma/archive/component/WLA_B015_F003_023"
387,"Letter","Correspondence from Fiske Kimball to Mary Ann Adler","Duchamp Archives","1949/March/9","https://www.duchamparchives.org/pma/archive/component/WLA_B015_F003_016"
388,"Letter","Correspondence from Fiske Kimball to Carl Van Vechten","Duchamp Archives","1954/March/3","https://www.duchamparchives.org/pma/archive/component/FKR_B181_F002_034"
389,"Letter","Correspondence from Fiske Kimball to Carl Van Vechten","Duchamp Archives","1954/March/22","https://www.duchamparchives.org/pma/archive/component/FKR_B181_F002_015"
390,"Letter","Correspondence from Fiske Kimball to Katherine S. Dreier","Duchamp Archives","1951/February/13","https://www.duchamparchives.org/pma/archive/component/FKR_B081_F003_011"
391,"Letter","Correspondence from Fiske Kimball to Katherine S. Dreier","Duchamp Archives","1951/April/17","https://www.duchamparchives.org/pma/archive/component/FKR_B081_F003_008"
392,"Letter","Correspondence from Fiske Kimball to Katherine S. Dreier","Duchamp Archives","1951/May/3","https://www.duchamparchives.org/pma/archive/component/WLA_B015_F006_001"
393,"Letter","Correspondence from Fiske Kimball to Katherine S. Dreier","Duchamp Archives","1951/January/31","https://www.duchamparchives.org/pma/archive/component/FKR_B081_F003_013"
394,"Letter","Correspondence from Fiske Kimball to A. E. Gallatin","Duchamp Archives","1949/February/18","https://www.duchamparchives.org/pma/archive/component/FKR_B179_F029_009"
395,"Letter","Correspondence from Evan H. Turner to William Copley","Duchamp Archives","1969/January/20","https://www.duchamparchives.org/pma/archive/component/EDR_B007_F007_001"
396,"Letter","Correspondence from Evan H. Turner to William Copley","Duchamp Archives","1969/January/25","https://www.duchamparchives.org/pma/archive/component/TUR_B010_F050_045"
397,"Letter","Correspondence from Evan H. Turner to William Copley","Duchamp Archives","1969/February/5","https://www.duchamparchives.org/pma/archive/component/TUR_B010_F050_111"
398,"Letter","Correspondence from Evan H. Turner to William Copley","Duchamp Archives","1969/July/1","https://www.duchamparchives.org/pma/archive/component/EDR_B007_F007_005"
399,"Letter","Correspondence from Evan H. Turner to Alexina Duchamp and William N. Copley","Duchamp Archives","1969/January/","https://www.duchamparchives.org/pma/archive/component/TUR_B010_F050_116"
400,"Letter","Correspondence from Evan H. Turner to Alexina Duchamp","Duchamp Archives","1969/January/20","https://www.duchamparchives.org/pma/archive/component/EDR_B001_F018_002"
401,"Letter","Correspondence from Evan H. Turner to Alexina Duchamp","Duchamp Archives","1969/July/14","https://www.duchamparchives.org/pma/archive/component/TUR_B010_F050_020"
402,"Letter","Correspondence from Evan H. Turner to Alexina Duchamp","Duchamp Archives","1969/October/1","https://www.duchamparchives.org/pma/archive/component/EDR_B001_F017_003"
403,"Letter","Correspondence from Evan H. Turner to Alexina Duchamp","Duchamp Archives","1969/April/18","https://www.duchamparchives.org/pma/archive/component/TUR_B010_F050_071"
404,"Letter","Correspondence from Evan H. Turner to Arturo Schwarz","Duchamp Archives","1969/May/13","https://www.duchamparchives.org/pma/archive/component/TUR_B010_F050_066"
405,"Letter","Correspondence from Evan H. Turner to Arturo Schwarz","Duchamp Archives","1969/September/11","https://www.duchamparchives.org/pma/archive/component/TUR_B010_F049_004"
406,"Letter","Correspondence from Evan H. Turner to Arturo Schwarz","Duchamp Archives","1970/December/8","https://www.duchamparchives.org/pma/archive/component/EDR_B006_F022_009"
407,"Letter","Correspondence from Evan H. Turner to Arturo Schwarz","Duchamp Archives","1970/July/28","https://www.duchamparchives.org/pma/archive/component/TUR_B010_F049_005"
408,"Letter","Correspondence from Evan H. Turner to Cleve Gray","Duchamp Archives","1969/February/11","https://www.duchamparchives.org/pma/archive/component/EDR_B006_F002_005"
409,"Letter","Correspondence from Evan H. Turner to Cleve Gray","Duchamp Archives","1969/February/11","https://www.duchamparchives.org/pma/archive/component/TUR_B010_F050_106"
410,"Letter","Correspondence from Evan H. Turner to George Heard Hamilton","Duchamp Archives","1971/September/15","https://www.duchamparchives.org/pma/archive/component/MDE_B002_F025_002"
411,"Letter","Correspondence from Evan H. Turner to Maria Martins","Duchamp Archives","1969/April/3","https://www.duchamparchives.org/pma/archive/component/TUR_B010_F050_079"
412,"Letter","Correspondence from Evan H. Turner to Maria Martins","Duchamp Archives","1969/April/3","https://www.duchamparchives.org/pma/archive/component/EDR_B006_F018_001"
413,"Letter","Correspondence from Evan H. Turner to Olga Popovitch","Duchamp Archives","1967/March/2","https://www.duchamparchives.org/pma/archive/component/TUR_B026_F073_009"
414,"Letter","Correspondence from Evan H. Turner to Olga Popovitch","Duchamp Archives","1967/January/10","https://www.duchamparchives.org/pma/archive/component/TUR_B026_F073_003"
415,"Letter","Correspondence from Evan H. Turner to Olga Popovitch","Duchamp Archives","1967/February/2","https://www.duchamparchives.org/pma/archive/component/TUR_B026_F073_006"
416,"Letter","Correspondence from Evan H. Turner to Walter Hopps","Duchamp Archives","1969/July/14","https://www.duchamparchives.org/pma/archive/component/TUR_B010_F050_021"
417,"Letter","Correspondence from Evan H. Turner to Walter Hopps","Duchamp Archives","1969/March/24","https://www.duchamparchives.org/pma/archive/component/TUR_B010_F050_083"
418,"Letter","Correspondence from E. L. T. Mesens to Walter and Louise Arensberg","Duchamp Archives","1950/January/2","https://www.duchamparchives.org/pma/archive/component/WLA_B011_F035_001"
419,"Letter","Correspondence from Elmer Ernest Southard to Walter Arensberg","Duchamp Archives","1919/August/2","https://www.duchamparchives.org/pma/archive/component/WLA_B048_F003_003"
420,"Letter","Correspondence from Elmer Ernest Southard to Walter Arensberg","Duchamp Archives","1918/August/15","https://www.duchamparchives.org/pma/archive/component/WLA_B048_F002_003"
421,"Letter","Correspondence from Elmer Ernest Southard to Walter Arensberg","Duchamp Archives","1919/July/2","https://www.duchamparchives.org/pma/archive/component/WLA_B048_F003_002"
422,"Letter","Correspondence from Elmer Ernest Southard to Walter Arensberg","Duchamp Archives","1919/May/12","https://www.duchamparchives.org/pma/archive/component/WLA_B048_F003_001"
423,"Letter","Correspondence from Diego Rivera to Walter Arensberg","Duchamp Archives","1949/January/4","https://www.duchamparchives.org/pma/archive/component/WLA_B016_F018_002"
424,"Letter","Correspondence from Diego Rivera to Walter Arensberg","Duchamp Archives","1940/November/3","https://www.duchamparchives.org/pma/archive/component/WLA_B016_F018_001"
425,"Letter","Correspondence from Dorothy C. Miller to Walter Arensberg","Duchamp Archives","1939/September/18","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F009_010"
426,"Letter","Correspondence from Dorothy C. Miller to Walter Arensberg","Duchamp Archives","1939/July/19","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F009_004"
427,"Letter","Correspondence from Dorothy C. Miller to Walter Arensberg","Duchamp Archives","1939/October/10","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F009_013"
428,"Letter","Correspondence from Dorothy C. Miller to Walter Arensberg","Duchamp Archives","1939/July/7","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F009_002"
429,"Letter","Correspondence from F. B. Hubachek to Walter Arensberg","Duchamp Archives","1941/August/11","https://www.duchamparchives.org/pma/archive/component/WLA_B009_F042_006"
430,"Letter","Correspondence from F. B. Hubachek to Walter Arensberg","Duchamp Archives","1942/April/15","https://www.duchamparchives.org/pma/archive/component/WLA_B009_F042_013"
431,"Letter","Correspondence from F. B. Hubachek to Walter Arensberg","Duchamp Archives","1941/August/4","https://www.duchamparchives.org/pma/archive/component/WLA_B009_F042_003"
432,"Letter","Correspondence from F. B. Hubachek to Walter Arensberg","Duchamp Archives","1941/June/13","https://www.duchamparchives.org/pma/archive/component/WLA_B009_F042_002"
433,"Letter","Correspondence from David E. Finley to Walter Arensberg","Duchamp Archives","1951/May/31","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F024_006"
434,"Letter","Correspondence from David E. Finley to Walter Arensberg","Duchamp Archives","1949/February/28","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F023_013"
435,"Letter","Correspondence from David E. Finley to Walter Arensberg","Duchamp Archives","1950/May/31","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F024_005"
436,"Letter","Correspondence from David E. Finley to Walter Arensberg","Duchamp Archives","1949/April/1","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F023_015"
437,"Letter","Correspondence from Denise Browne Hare to Alexina Duchamp","Duchamp Archives","1979/January/24","https://www.duchamparchives.org/pma/archive/component/EDR_B006_F006_010"
438,"Letter","Correspondence from E. Tériade to Walter and Louise Arensberg","Duchamp Archives","1939/December/12","https://www.duchamparchives.org/pma/archive/component/WLA_B019_F039_001"
439,"Letter","Correspondence from Addison Franklin Page to Marcel Duchamp","Duchamp Archives","1961/May/24","https://www.duchamparchives.org/pma/archive/component/MDP_B002_F009_001"
440,"Letter","Correspondence from Albert Gleizes to Jean Crotti","Duchamp Archives","1916/April/","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F013_001"
441,"Photography","Contact sheet of Marcel Duchamp, Ulf Linde, Pontus Hultén, and others assembling reproduction of ""The Large Glass""","Duchamp Archives","1961//","https://www.duchamparchives.org/pma/archive/component/MDP_B033_F001_13-1972-9-569"
442,"Letter","Correspondence from Alfred H. Barr, Jr. to Walter Arensberg","Duchamp Archives","1941/November/11","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F010_020"
443,"Letter","Correspondence between Evan H. Turner and Arturo Schwarz","Duchamp Archives","1971/February/2","https://www.duchamparchives.org/pma/archive/component/EDR_B006_F022_019"
444,"Letter","Correspondence from Alice F. Roullier to Walter Arensberg","Duchamp Archives","1938/November/12","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F009_001"
445,"Letter","Correspondence from Alexina Duchamp to Evan H. Turner","Duchamp Archives","1971/May/12","https://www.duchamparchives.org/pma/archive/component/MDE_B002_F016_002"
446,"Letter","Correspondence from Alice F. Roullier to Walter Arensberg","Duchamp Archives","1940/February/28","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F010_002"
447,"Photography","Contact of sheet Marcel Duchamp and group at ""Art in Motion"" exhibition","Duchamp Archives","1961//","https://www.duchamparchives.org/pma/archive/component/MDP_B033_F001_13-1972-9-571"
448,"Letter","Correspondence from Alexina Duchamp to Arturo Schwarz","Duchamp Archives","1969/March/20","https://www.duchamparchives.org/pma/archive/component/TUR_B010_F050_087"
449,"Letter","Correspondence from Alexina Duchamp to Lewis Jacobs","Duchamp Archives","1977/June/8","https://www.duchamparchives.org/pma/archive/component/EDR_B006_F007_013"
450,"Letter","Correspondence between Evan H. Turner and William Copley","Duchamp Archives","1969/January/","https://www.duchamparchives.org/pma/archive/component/EDR_B007_F007_002"
451,"Letter","Correspondence from Alice F. Roullier to Walter Arensberg","Duchamp Archives","1939/September/15","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F009_009"
452,"Photography","Contact sheet of Marcel Duchamp, Ulf Linde, and others assembling reproduction of ""The Large Glass""","Duchamp Archives","1961//","https://www.duchamparchives.org/pma/archive/component/MDP_B033_F001_13-1972-9-570"
453,"Letter","Correspondence from Alfred Stieglitz to Frederick Kiesler","Duchamp Archives","1937/June/13","https://www.duchamparchives.org/pma/archive/component/MDR_B014_F017_001"
454,"Letter","Correspondence between Evan H. Turner and Arturo Schwarz","Duchamp Archives","1969/June/24","https://www.duchamparchives.org/pma/archive/component/EDR_B006_F022_012"
455,"Letter","Correspondence and floor plans from Marcel Duchamp to Walter and Louise Arensberg","Duchamp Archives","1950/September/7","https://www.duchamparchives.org/pma/archive/component/WLA_B073_F004_001"
456,"Letter","Correspondence from Alexina Duchamp to William Copley","Duchamp Archives","1976/November/9","https://www.duchamparchives.org/pma/archive/component/EDR_B006_F017_010"
457,"Photography","Constantin Brancusi, Marcel Duchamp, and Mary Reynolds in Villefranche, France","Duchamp Archives","1931//","https://www.duchamparchives.org/pma/archive/component/MDP_B030_F025_13-1972-9-018"
458,"Photography","Catherine et Fortuné Guilbert, Catherine Duchamp, Lucie Duchamp, Jacques Villon, Madame Aubert, Suzanne Duchamp, Eugène Duchamp, Marcel Duchamp, et M. Aubert [?]","Duchamp Archives","//","https://www.duchamparchives.org/amd/archive/component/Photo_MDPortraits1_no.033"
459,"Letter","Correspondence from Alfred H. Barr, Jr. to Walter Arensberg","Duchamp Archives","1942/February/10","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F026_008"
460,"Letter","Correspondence from Alice F. Roullier to Walter Arensberg","Duchamp Archives","1939/October/10","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F009_012"
461,"Letter","Christmas card from Mary Ann Alder to Walter and Louise Arensberg","Duchamp Archives","1950/December/","https://www.duchamparchives.org/pma/archive/component/WLA_B001_F012_013"
462,"Letter","Correspondence from Alfred H. Barr, Jr. to Walter Arensberg","Duchamp Archives","1942/March/2","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F026_010"
463,"Letter","Correspondence and galley proof from Katharine Kuh to Walter and Louise Arensberg","Duchamp Archives","1949/August/9","https://www.duchamparchives.org/pma/archive/component/WLA_B073_F001_006"
464,"Letter","Correspondence and architectural drawing from Samuel A. Marx to Walter Arensberg","Duchamp Archives","1949/October/17","https://www.duchamparchives.org/pma/archive/component/WLA_B073_F005_005"
465,"Letter","Correspondence from Alexina Duchamp to Denise Browne Hare","Duchamp Archives","1979/February/7","https://www.duchamparchives.org/pma/archive/component/EDR_B006_F004_001"
466,"Letter","Correspondence from Alice F. Roullier to Walter Arensberg","Duchamp Archives","1939/November/14","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F009_015"
467,"Letter","Correspondence from Alfred Barr, Jr. to Walter Arensberg","Duchamp Archives","1948/August/6","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F016_021"
468,"Letter","Correspondence between Evan H. Turner and William Copley","Duchamp Archives","1969/January/","https://www.duchamparchives.org/pma/archive/component/EDR_B007_F007_004"
469,"Letter","Correspondence and invoice from Maurice Lefebvre-Foinet to Walter Arensberg","Duchamp Archives","1947/February/18","https://www.duchamparchives.org/pma/archive/component/WLA_B028_F019_002"
470,"Letter","Correspondence between Evan H. Turner and Cleve Gray","Duchamp Archives","1969/February/7","https://www.duchamparchives.org/pma/archive/component/EDR_B006_F002_006"
471,"Letter","Correspondence from Alice F. Roullier to Walter Arensberg","Duchamp Archives","1939/April/20","https://www.duchamparchives.org/pma/archive/component/WLA_B002_F009_008"
472,"Letter","Correspondence and invoice from Rene Lefebvre-Foinet to Walter Arensberg","Duchamp Archives","1938/May/6","https://www.duchamparchives.org/pma/archive/component/WLA_B028_F019_001"
473,"Letter","Correspondence from A. E. Gallatin to Fiske Kimball","Duchamp Archives","1949/February/21","https://www.duchamparchives.org/pma/archive/component/FKR_B179_F029_006"
474,"Letter","Correspondence from Alexina and Marcel Duchamp to Henry Clifford","Duchamp Archives","1955/February/17","https://www.duchamparchives.org/pma/archive/component/MAR_B003_F010_001"
475,"Letter","Correspondence from Alfred Kreymborg to Fiske Kimball","Duchamp Archives","1954/May/30","https://www.duchamparchives.org/pma/archive/component/FKR_B181_F002_007"
476,"Letter","Correspondence between Evan H. Turner and Barnet Hodes","Duchamp Archives","1969/July/28","https://www.duchamparchives.org/pma/archive/component/EDR_B007_F008_001"
477,"Letter","Compilation of correspondence from Marcel Duchamp to Barnet Hodes","Duchamp Archives","1956//","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F008_001"
478,"Letter","Correspondence between Evan H. Turner, Barnet Hodes, William Copley, and Alexina Duchamp","Duchamp Archives","1969/January/","https://www.duchamparchives.org/pma/archive/component/EDR_B007_F008_009"
479,"Letter","Correspondence from Alexina Duchamp to Jacobs Lewis","Duchamp Archives","1979/March/26","https://www.duchamparchives.org/pma/archive/component/EDR_B006_F004_005"
480,"Letter","Correspondence from James Thrall Soby to Walter Arensberg","Duchamp Archives","1946/November/13","https://www.duchamparchives.org/pma/archive/component/WLA_B017_F047_012"
481,"Letter","Correspondence from James Thrall Soby to Walter Arensberg","Duchamp Archives","1941/May/24","https://www.duchamparchives.org/pma/archive/component/WLA_B017_F047_008"
482,"Letter","Correspondence from James Thrall Soby to Walter Arensberg","Duchamp Archives","1941/January/25","https://www.duchamparchives.org/pma/archive/component/WLA_B017_F047_003"
483,"Letter","Correspondence from James Thrall Soby to Walter Arensberg","Duchamp Archives","1940/November/14","https://www.duchamparchives.org/pma/archive/component/WLA_B017_F047_001"
484,"Letter","Correspondence from James Johnson Sweeney to Frederick Kiesler","Duchamp Archives","1937/July/9","https://www.duchamparchives.org/pma/archive/component/MDR_B014_F018_001"
485,"Letter","Correspondence from James Johnson Sweeney to Walter Arensberg","Duchamp Archives","1945/December/31","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F014_014"
486,"Letter","Correspondence from James Johnson Sweeney to Walter Arensberg","Duchamp Archives","1944/December/14","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F013_024"
487,"Letter","Correspondence from James Johnson Sweeney to Walter Arensberg","Duchamp Archives","1941/November/11","https://www.duchamparchives.org/pma/archive/component/WLA_B013_F010_021"
488,"Letter","Correspondence from James Johnson Sweeney to Walter Arensberg","Duchamp Archives","1944/April/6","https://www.duchamparchives.org/pma/archive/component/WLA_B018_F030_001"
489,"Letter","Correspondence from Francis Picabia with postscript by Tristan Tzara to Walter Arensberg","Duchamp Archives","1920/November/8","https://www.duchamparchives.org/pma/archive/component/WLA_B015_F013_001"
490,"Letter","Correspondence from Francis Picabia with postscript by Tristan Tzara to Walter Arensberg","Duchamp Archives","1920/November/8","https://www.duchamparchives.org/pma/archive/component/WLA_B018_F060_001"
491,"Letter","Correspondence from George Wittenborn to Walter Arensberg","Duchamp Archives","1944/September/14","https://www.duchamparchives.org/pma/archive/component/WLA_B020_F039_001"
492,"Letter","Correspondence from Helen Freeman Corle to Walter Arensberg","Duchamp Archives","1953/November/26","https://www.duchamparchives.org/pma/archive/component/WLA_B005_F032_003"
493,"Letter","Correspondence from Helen Freeman Corle to Louise Arensberg","Duchamp Archives","1953/January/23","https://www.duchamparchives.org/pma/archive/component/WLA_B005_F032_002"
494,"Letter","Correspondence from Jean Suquet to Marcel Duchamp","Duchamp Archives","1957/December/19","https://www.duchamparchives.org/pma/archive/component/MDP_B006_F007_001"
495,"Letter","Correspondence from Jean Suquet to Marcel Duchamp","Duchamp Archives","1950/January/8","https://www.duchamparchives.org/pma/archive/component/MDP_B005_F007_002"
496,"Letter","Correspondence from Jean Suquet to Marcel Duchamp","Duchamp Archives","1949/December/18","https://www.duchamparchives.org/pma/archive/component/MDP_B005_F007_001"
497,"Letter","Correspondence from Henri Marceau to Marcel Duchamp","Duchamp Archives","1964/June/9","https://www.duchamparchives.org/pma/archive/component/MAR_B116_F014_001"
498,"Letter","Correspondence from Henri Marceau to Marcel Duchamp","Duchamp Archives","1963/April/23","https://www.duchamparchives.org/pma/archive/component/MAR_B098_F015_001"
499,"Letter","Correspondence from Henri Marceau to Marcel Duchamp","Duchamp Archives","1962/January/4","https://www.duchamparchives.org/pma/archive/component/MAR_B082_F012_001"
500,"Letter","Correspondence from Henri Marceau to Marcel Duchamp","Duchamp Archives","1962/December/19","https://www.duchamparchives.org/pma/archive/component/MAR_B082_F012_012"
501,"Letter","Correspondence from Henri Marceau to Marcel Duchamp","Duchamp Archives","1961/May/15","https://www.duchamparchives.org/pma/archive/component/MAR_B067_F012_006"
502,"Letter","Correspondence from Helen Freeman Corle to Marcel Duchamp","Duchamp Archives","1951/1952//","https://www.duchamparchives.org/pma/archive/component/MDP_B004_F008_007"
503,"Letter","Correspondence from Helen Freeman Corle to Marcel Duchamp","Duchamp Archives","1950/1952//","https://www.duchamparchives.org/pma/archive/component/MDP_B004_F008_008"
504,"Letter","Correspondence from Helen Freeman Corle to Marcel Duchamp","Duchamp Archives","1930/July/30","https://www.duchamparchives.org/pma/archive/component/MDP_B004_F008_001"
505,"Letter","Correspondence from Helen Freeman Corle to Marcel Duchamp","Duchamp Archives","1952/January/1","https://www.duchamparchives.org/pma/archive/component/MDP_B004_F008_005"
506,"Letter","Correspondence from Jean Jacques Mayoux to Marcel Duchamp","Duchamp Archives","1955/1956//","https://www.duchamparchives.org/pma/archive/component/MDP_B004_F017_001"
507,"Letter","Correspondence from Frank P. Graham to Marcel Duchamp","Duchamp Archives","1961/October/23","https://www.duchamparchives.org/pma/archive/component/MDP_B002_F018_001"
508,"Letter","Correspondence from Michel Carrouges to Marcel Duchamp","Duchamp Archives","1950/January/1","https://www.duchamparchives.org/pma/archive/component/MDP_B004_F002_001"
509,"Letter","Correspondence from Marcel Duchamp to George Heard Hamilton","Duchamp Archives","1950/February/22","https://www.duchamparchives.org/pma/archive/component/MDR_B015_F017_001"
510,"Letter","Correspondence from Marcel Duchamp to George Heard Hamilton","Duchamp Archives","1950/February/22","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F007_001"
511,"Letter","Correspondence from Max Ernst to Walter Arensberg","Duchamp Archives","-/-/-","https://www.duchamparchives.org/pma/archive/component/WLA_B007_F017_001"
512,"Letter","Correspondence from Maurice J. Speiser to Walter Arensberg","Duchamp Archives","1940/February/15","https://www.duchamparchives.org/pma/archive/component/WLA_B017_F060_001"
513,"Letter","Correspondence from Maurice J. Speiser to Walter Arensberg","Duchamp Archives","1940/July/18","https://www.duchamparchives.org/pma/archive/component/WLA_B017_F060_003"
514,"Letter","Correspondence from Maurice J. Speiser to Walter Arensberg","Duchamp Archives","1947/November/7","https://www.duchamparchives.org/pma/archive/component/WLA_B017_F060_004"
515,"Letter","Correspondence from Marcel Duchamp to Suzanne Duchamp [copy of translation]","Duchamp Archives","1916/January/15","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F006_006"
516,"Letter","Correspondence from Marcel Duchamp to Jean Crotti and Suzanne Duchamp","Duchamp Archives","1920/October/20","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F004_002"
517,"Letter","Correspondence from Marcel Duchamp to Man Ray","Duchamp Archives","1922//","https://www.duchamparchives.org/pma/archive/component/MDE_B013_F008_001"
518,"Letter","Correspondence from Marcel Duchamp to Man Ray","Duchamp Archives","-/-/-","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F010_001"
519,"Letter","Correspondence from Julien Levy to Marcel Duchamp","Duchamp Archives","1930//","https://www.duchamparchives.org/pma/archive/component/JLP_B011_F031_052"
520,"Letter","Correspondence from John Quinn to Marcel Duchamp","Duchamp Archives","1920/May/28","https://www.duchamparchives.org/pma/archive/component/MDE_B013_F007_001"
521,"Letter","Correspondence from Marcel Duchamp to Jean Crotti","Duchamp Archives","1919/March/9","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F003_005"
522,"Letter","Correspondence from Marcel Duchamp to Jean Crotti","Duchamp Archives","1919/March/9","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F003_006"
523,"Letter","Correspondence from Marcel Duchamp to Jean and Yvonne Crotti","Duchamp Archives","1918/October/26","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F003_003"
524,"Letter","Correspondence from Marcel Duchamp to Jean and Yvonne Crotti","Duchamp Archives","1918/October/26","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F003_004"
525,"Letter","Correspondence from Marcel Duchamp to Jean and Yvonne Crotti","Duchamp Archives","1918/July/8","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F003_002"
526,"Letter","Correspondence from Marcel Duchamp to Jean and Yvonne Crotti","Duchamp Archives","1918/July/8","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F003_001"
527,"Letter","Correspondence from Marcel Duchamp to Henry McBride","Duchamp Archives","1918/April/15","https://www.duchamparchives.org/pma/archive/component/MDR_B011_F009_001"
528,"Letter","Correspondence from Katherine Sophie Dreier to Frederick Kiesler","Duchamp Archives","1930/-/-","https://www.duchamparchives.org/pma/archive/component/MDR_B014_F012_002"
529,"Letter","Correspondence from Julien Levy to Frederick Kiesler","Duchamp Archives","1940/January/30","https://www.duchamparchives.org/pma/archive/component/MDR_B014_F015_001"
530,"Letter","Correspondence from Katherine Sophie Dreier to Frederick and Stefi Kiesler","Duchamp Archives","1937/July/9","https://www.duchamparchives.org/pma/archive/component/MDR_B014_F012_001"
531,"Letter","Correspondence from Marcel Duchamp to Ettie Stettheimer","Duchamp Archives","1944/October/13","https://www.duchamparchives.org/pma/archive/component/MDE_B013_F010_004"
532,"Letter","Correspondence from Marcel Duchamp to Florine, Ettie, and Carrie Stettheimer","Duchamp Archives","1921/September/1","https://www.duchamparchives.org/pma/archive/component/MDE_B013_F010_002"
533,"Letter","Correspondence from Man Ray to Walter Arensberg","Duchamp Archives","-/-/-","https://www.duchamparchives.org/pma/archive/component/WLA_B016_F006_001"
534,"Letter","Correspondence from Madame Elsa Schiaparelli to Walter Arensberg","Duchamp Archives","1942/November/5","https://www.duchamparchives.org/pma/archive/component/WLA_B005_F029_004"
535,"Letter","Correspondence from Madame Elsa Schiaparelli to Walter Arensberg","Duchamp Archives","1942/October/2","https://www.duchamparchives.org/pma/archive/component/WLA_B005_F029_003"
536,"Letter","Correspondence from Madame Elsa Schiaparelli to Walter Arensberg","Duchamp Archives","1942/September/17","https://www.duchamparchives.org/pma/archive/component/WLA_B005_F029_001"
537,"Letter","Correspondence from Louiser Arensberg to Marcel Duchamp","Duchamp Archives","1954/January/19","https://www.duchamparchives.org/pma/archive/component/FKR_B093_F015_024"
538,"Letter","Correspondence from Louise Arensberg to Beatrice Wood","Duchamp Archives","1953/-/-","https://www.duchamparchives.org/pma/archive/component/FKR_B180_F011_003"
539,"Letter","Correspondence from Katherine S. Dreier to Walter Arensberg","Duchamp Archives","1941/September/4","https://www.duchamparchives.org/pma/archive/component/WLA_B006_F013_001"
540,"Letter","Correspondence from Katherine S. Dreier to Walter Arensberg","Duchamp Archives","1941/September/4","https://www.duchamparchives.org/pma/archive/component/MDE_B013_F016_007"
541,"Letter","Correspondence from Katherine S. Dreier to Walter Arensberg","Duchamp Archives","1942/April/25","https://www.duchamparchives.org/pma/archive/component/WLA_B006_F013_004"
542,"Letter","Correspondence from Katherine S. Dreier to Walter Arensberg","Duchamp Archives","1942/March/23","https://www.duchamparchives.org/pma/archive/component/WLA_B006_F013_002"
543,"Letter","Correspondence from Katherine S. Dreier to Walter Arensberg","Duchamp Archives","1942/June/16","https://www.duchamparchives.org/pma/archive/component/WLA_B006_F013_005"
544,"Letter","Correspondence from Katherine S. Dreier to Louise Arensberg","Duchamp Archives","1945/May/18","https://www.duchamparchives.org/pma/archive/component/WLA_B006_F013_007"
545,"Letter","Correspondence from Katherine S. Dreier to Louise Arensberg","Duchamp Archives","1945/March/12","https://www.duchamparchives.org/pma/archive/component/WLA_B006_F013_006"
546,"Letter","Correspondence from Julien Levy to Walter Arensberg","Duchamp Archives","1940/February/29","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F030_005"
547,"Letter","Correspondence from Julien Levy to Walter Arensberg","Duchamp Archives","1942/June/8","https://www.duchamparchives.org/pma/archive/component/WLA_B010_F030_024"
